symbol,date,previous_close,open,type,trigger_price,target_price,investment,return,profit,stop_loss_price,high,low,result
YESBANK,2018-01-09,333.15,334.75,gainer,331.8,333.1272,199845.75,197292.2616,-792.3384000000078,330.4728,332.2,329.6,failure
BAJFINANCE,2018-01-09,1833.1,1842.3,gainer,1827.95,1835.2618,198968.4,198208.2744,789.674399999989,1820.6382,1835.7,1822,success
ICICIBANK,2018-01-09,313.4,314.9,gainer,313.05,314.3022,199961.5,197991.603,-795.1469999999972,311.7978,313.65,311.25,failure
INFRATEL,2018-01-09,373.55,372.4,loser,375.35,373.84860000000003,199978.8,200756.6982,806.2517999999982,376.8514,376.85,372.8,success
INDUSINDBK,2018-01-09,1720,1723.95,gainer,1714.15,1721.0066000000002,199978.2,198046.0344,-795.3656000000192,1707.2934,1717.7,1706.75,failure
ASIANPAINT,2018-01-10,1192,1187.1,loser,1184.2,1179.4632000000001,199432.8,198149.8176,795.7823999999964,1188.9368,1187.75,1178.4,success
SBIN,2018-01-10,303.9,304.65,gainer,304.6,305.8184,199850.4,200616.87039999999,799.2703999999794,303.38160000000005,305.85,304.3,success
ADANIPORTS,2018-01-10,420.2,421.95,gainer,419.45,421.1278,199582.35,199193.44939999998,793.5993999999773,417.7722,422.25,418.75,success
RELIANCE,2018-01-10,940,943.75,gainer,943.8,947.5752,199131.25,198345.23279999997,-796.5672000000195,940.0247999999999,946.45,938.65,failure
AXISBANK,2018-01-10,564.1,566.15,gainer,562.25,564.499,199850.94999999998,199268.147,793.8969999999972,560.001,564.9,560.5,success
IOC,2018-01-10,196.5,196,loser,196.2,195.4152,199920.0,200924.49599999998,-800.4959999999846,196.98479999999998,197.13,196,failure
SUNPHARMA,2018-01-10,587.3,590.15,gainer,591.5,593.866,199470.69999999998,200726.70799999998,799.7079999999842,589.134,594,591.5,success
ZEEL,2018-01-10,580.7,581.95,gainer,582.15,584.4786,199608.85,200476.15980000002,798.7098000000406,579.8213999999999,584.8,581.95,success
HDFCBANK,2018-01-10,1862.7,1867.25,gainer,1862.35,1869.7993999999999,199795.75,199662.0,390.55000000001746,1854.9006,1867,1857.3,square_offs
VEDL,2018-01-10,338.5,339.55,gainer,338.1,339.4524,199994.95,199937.46360000002,796.563599999994,336.74760000000003,339.65,337.8,success
TATASTEEL,2018-01-10,770.6,772.45,gainer,766.05,769.1142,199292.1,198431.4636,790.563599999994,762.9857999999999,769.9,765.1,success
BPCL,2018-01-10,495.65,494.1,loser,494.75,492.771,199616.40000000002,200678.516,-799.5160000000033,496.729,497.4,494.2,failure
POWERGRID,2018-01-10,201,201.45,gainer,200.9,201.7036,199838.4,198495.6288,-797.1712000000116,200.09640000000002,201.65,199.85,failure
KOTAKBANK,2018-01-10,1009.8,1007.5,loser,1005.25,1001.229,199485.0,198243.342,796.1579999999958,1009.271,1007.7,1001.1,success
CIPLA,2018-01-10,614.3,615.95,gainer,617.45,619.9198,199567.80000000002,200854.0152,800.2151999999769,614.9802000000001,620.5,617.45,success
BAJAJ-AUTO,2018-01-10,3245,3237.85,loser,3233,3220.068,197508.85,196424.14800000002,788.8519999999844,3245.932,3239.2,3220,success
HCLTECH,2018-01-10,893.7,891.1,loser,899.5,895.902,199606.4,200682.048,805.9519999999902,903.098,899.5,895.6,success
IBULHSGFIN,2018-01-10,1215.7,1221.8,gainer,1215.7,1220.5628000000002,199153.4,197366.4636,-792.6364000000176,1210.8372,1218.85,1210.55,failure
