symbol,date,previous_close,open,type,trigger_price,target_price,investment,return,profit,stop_loss_price,high,low,result
VEDL,2018-01-05,341.35,340.5,loser,341.15,340.12654999999995,199873.5,201256.32524999997,-1001.275249999977,342.85574999999994,343.6,340.75,failure
BHARTIARTL,2018-01-05,523.9,525,gainer,523.9,525.4716999999999,199500.0,199679.24599999998,597.2459999999846,521.2805,527,523.9,success
POWERGRID,2018-01-05,200.5,201.05,gainer,200.9,201.50269999999998,199843.7,200293.68379999997,599.083799999964,199.8955,201.55,200.85,success
CIPLA,2018-01-05,615.5,618,gainer,618.2,620.0545999999999,199614.0,198680.20700000002,-998.3929999999818,615.109,618.55,615.05,failure
HCLTECH,2018-01-05,893.15,888.95,loser,887.45,884.7876500000001,199124.80000000002,199782.744,-993.9439999999886,891.88725,892.75,885.6,failure
IBULHSGFIN,2018-01-05,1184,1189.6,gainer,1190.1,1193.6702999999998,199852.8,200536.61039999995,599.8103999999585,1184.1495,1194,1190.1,success
TECHM,2018-01-05,521.65,519.3,loser,520.85,519.28745,199930.49999999997,201529.88625,-1002.6362500000105,523.45425,524,520.05,failure
WIPRO,2018-01-05,310.6,311.7,gainer,311.6,312.53479999999996,199799.69999999998,200334.80679999996,599.2067999999563,310.04200000000003,312.95,311.15,success
BAJFINANCE,2018-01-05,1753.3,1762.4,gainer,1769.85,1775.1595499999996,199151.2,200593.02914999996,599.9791499999701,1761.00075,1776,1765,success
INDUSINDBK,2018-01-05,1650.35,1644,loser,1651.3,1646.3461,198924.0,200806.33649999998,-999.0364999999874,1659.5564999999997,1659.75,1649.6,failure
IOC,2018-01-08,192.05,192.45,gainer,192.7,193.27809999999997,199955.55,200815.94589999996,600.6458999999741,191.73649999999998,193.4,192.38,success
GRASIM,2018-01-08,1210.05,1213,gainer,1203.35,1206.9600499999997,198932.0,197941.44819999996,592.0481999999611,1197.33325,1207.9,1203.35,success
TATAMOTORS,2018-01-08,430.35,432.5,gainer,432.15,433.4464499999999,199815.0,200252.25989999995,598.959899999958,429.98924999999997,433.5,432.15,success
BPCL,2018-01-08,488.45,490.1,gainer,491.9,493.37569999999994,199960.80000000002,201297.28559999997,602.0855999999912,489.4405,493.75,491.9,success
KOTAKBANK,2018-01-08,1003,1008.1,gainer,1009.05,1012.0771499999998,199603.80000000002,200391.27569999997,599.375699999975,1004.00475,1012.4,1006,success
TCS,2018-01-08,1345.75,1349.48,gainer,1346.38,1350.41914,199723.04,199862.03272,597.7927199999685,1339.6481,1351,1346.38,success
LT,2018-01-08,1312.3,1318.7,gainer,1329.75,1333.7392499999999,199123.7,201394.62674999997,602.3767499999667,1323.10125,1334,1329,success
EICHERMOT,2018-01-08,29250,29363.15,gainer,29342.35,29430.377049999996,176178.90000000002,175173.8295,-880.2704999999842,29195.63825,29374.75,29182.55,failure
BAJAJ-AUTO,2018-01-08,3280,3287.05,gainer,3290.15,3300.0204499999995,197223.0,196421.95500000002,-987.0449999999837,3273.69925,3293.85,3271.1,failure
HCLTECH,2018-01-08,899.5,901.35,gainer,895.15,897.8354499999999,199198.35,198421.63444999998,593.484449999989,890.67425,899.15,895.15,success
BAJAJFINSV,2018-01-08,5125,5146.15,gainer,5153,5168.459,195553.69999999998,196401.44199999998,587.4419999999809,5127.235,5169,5149.95,success
TECHM,2018-01-08,524.65,522.8,loser,530.25,528.65925,199709.59999999998,201947.8335,607.6664999999921,532.9012499999999,532.7,528.6,success
HINDALCO,2018-01-08,275.55,277,gainer,277,277.83099999999996,199994.0,200593.98199999996,599.98199999996,275.615,278.2,275.7,success
BAJFINANCE,2018-01-08,1818,1821.9,gainer,1828,1833.4839999999997,198587.1,199849.75599999996,597.7559999999648,1818.86,1838.4,1828,success
NTPC,2018-01-08,177.25,177.7,gainer,177.65,178.18294999999998,199912.5,200455.81874999998,599.5687499999767,176.76175,178.5,177.25,success
SBIN,2018-01-09,306.05,307.6,gainer,306.2,307.11859999999996,199940.00000000003,199627.08999999997,597.0899999999674,304.669,307.5,306.05,success
HEROMOTOCO,2018-01-09,3784.75,3795.1,gainer,3790,3801.3699999999994,197345.19999999998,196094.6,-985.3999999999942,3771.05,3801.35,3768,failure
TATAMOTORS,2018-01-09,432.75,435,gainer,434.8,436.10439999999994,199665.0,200171.91959999996,598.7195999999531,432.62600000000003,437.45,433,success
INFY,2018-01-09,1035.55,1040.6,gainer,1037.55,1040.6626499999998,199795.19999999998,198213.55199999997,-996.0480000000098,1032.36225,1040.45,1032.3,failure
TATASTEEL,2018-01-09,768.25,770,gainer,771.1,773.4132999999999,199430.0,200314.04469999997,599.1446999999753,767.2445,773.45,769.4,success
BPCL,2018-01-09,496.95,499.25,gainer,494.7,496.18409999999994,199700.0,196890.6,-989.3999999999942,492.2265,495.85,492.1,failure
M&M,2018-01-09,760,761.65,gainer,762.85,765.1385499999999,199552.3,198867.3665,-999.3335000000079,759.03575,764.9,758.6,failure
KOTAKBANK,2018-01-09,1005.55,1009,gainer,1009,1012.0269999999999,199782.0,200381.346,599.3459999999905,1003.955,1012.8,1007.5,success
TCS,2018-01-09,1354.4,1357.53,gainer,1354.6,1358.6637999999998,199556.91,198130.569,-995.630999999994,1347.827,1358.18,1346.2,failure
CIPLA,2018-01-09,614.15,616.5,gainer,615.85,617.69755,199746.0,200134.0062,598.6062000000093,612.77075,617.8,615.85,success
LT,2018-01-09,1336.35,1339.95,gainer,1334.15,1338.15245,199652.55000000002,199384.71505,596.3650499999931,1327.47925,1339,1328.35,success
HCLTECH,2018-01-09,896.15,900.6,gainer,899.5,902.1984999999999,199933.2,198690.555,-998.445000000007,895.0024999999999,902,895,failure
IBULHSGFIN,2018-01-09,1223.15,1219.65,loser,1220,1216.34,198802.95,198263.41999999998,596.5800000000163,1226.1,1220,1215.4,success
WIPRO,2018-01-09,311.8,312.45,gainer,312.55,313.48765,199968.0,199031.84000000003,-1000.1599999999744,310.98725,312.9,310.95,failure
YESBANK,2018-01-09,333.15,334.75,gainer,331.8,332.7954,199845.75,197094.17700000003,-990.4229999999807,330.141,332.2,329.6,failure
BAJFINANCE,2018-01-09,1833.1,1842.3,gainer,1827.95,1833.43385,198968.4,198010.8558,592.2557999999844,1818.81025,1834.5,1822,success
ICICIBANK,2018-01-09,313.4,314.9,gainer,313.05,313.98915,199961.5,197792.81625,-993.9337499999965,311.48475,313.65,311.25,failure
INFRATEL,2018-01-09,373.55,372.4,loser,375.35,374.22395,199978.8,200958.26115,604.6888500000059,377.22675,376.85,374.05,success
INDUSINDBK,2018-01-09,1720,1723.95,gainer,1714.15,1719.29245,199978.2,199437.92419999998,596.5241999999562,1705.57925,1719.9,1706.75,success
ASIANPAINT,2018-01-10,1192,1187.1,loser,1184.2,1180.6474,199432.8,198348.76320000002,596.83679999999,1190.1209999999999,1187.75,1178.4,success
SBIN,2018-01-10,303.9,304.65,gainer,304.6,305.5138,199850.4,200417.0528,599.4527999999991,303.077,305.7,304.3,success
ADANIPORTS,2018-01-10,420.2,421.95,gainer,419.45,420.70834999999994,199582.35,198995.04954999997,595.1995499999612,417.35275,420.85,418.75,success
RELIANCE,2018-01-10,940,943.75,gainer,943.8,946.6313999999999,199131.25,198146.091,-995.7090000000026,939.0809999999999,946.45,938.65,failure
AXISBANK,2018-01-10,564.1,566.15,gainer,562.25,563.93675,199850.94999999998,199069.67275,595.4227499999979,559.43875,564,562.25,success
IOC,2018-01-10,196.5,196,loser,196.2,195.61139999999997,199920.0,201124.61999999997,-1000.6199999999662,197.18099999999995,197.35,196,failure
SUNPHARMA,2018-01-10,587.3,590.15,gainer,591.5,593.2745,199470.69999999998,200526.781,599.7809999999881,588.5425,593.4,591.5,success
ZEEL,2018-01-10,580.7,581.95,gainer,582.15,583.89645,199608.85,200276.48234999998,599.032349999994,579.23925,584.3,581.95,success
HDFCBANK,2018-01-10,1862.7,1867.25,gainer,1862.35,1867.9370499999998,199795.75,199662.0,390.55000000001746,1853.0382499999998,1867,1857.3,square_offs
VEDL,2018-01-10,338.5,339.55,gainer,338.1,339.1143,199994.95,199738.32270000002,597.4226999999955,336.40950000000004,339.65,337.8,success
TATASTEEL,2018-01-10,770.6,772.45,gainer,766.05,768.3481499999999,199292.1,198233.8227,592.9226999999955,762.21975,768.5,765.1,success
BPCL,2018-01-10,495.65,494.1,loser,494.75,493.26575,199616.40000000002,200878.395,-999.3949999999895,497.22374999999994,497.4,494.2,failure
POWERGRID,2018-01-10,201,201.45,gainer,200.9,201.50269999999998,199838.4,199890.67839999998,597.8783999999578,199.8955,201.55,200.85,success
KOTAKBANK,2018-01-10,1009.8,1007.5,loser,1005.25,1002.23425,199485.0,198442.3815,597.1185000000114,1010.2762499999999,1007.7,1001.1,success
CIPLA,2018-01-10,614.3,615.95,gainer,617.45,619.3023499999999,199567.80000000002,200653.96139999997,600.1613999999536,614.36275,619.5,617.45,success
BAJAJ-AUTO,2018-01-10,3245,3237.85,loser,3233,3223.301,197508.85,196621.361,591.6389999999956,3249.1649999999995,3239.2,3223,success
HCLTECH,2018-01-10,893.7,891.1,loser,899.5,896.8015,199606.4,200883.53600000002,604.4639999999781,903.9975,899.5,896.75,success
IBULHSGFIN,2018-01-10,1215.7,1221.8,gainer,1215.7,1219.3471,199153.4,197168.3045,-990.7955000000075,1209.6215,1218.85,1207.4,failure
HINDALCO,2018-01-10,272.1,272.7,gainer,269.75,270.55924999999996,199889.1,198319.93024999998,593.1802499999758,268.40125,270.8,269.75,success
AXISBANK,2018-01-11,563.2,562,loser,561.65,559.96505,199510.0,198787.59275,598.1572499999893,564.4582499999999,561.65,559.95,success
COALINDIA,2018-01-11,308.55,307.25,loser,306.15,305.23154999999997,199712.5,198400.50749999998,596.992499999993,307.68074999999993,306.15,305.05,success
GRASIM,2018-01-11,1236.95,1242,gainer,1230.25,1233.94075,199962.0,197079.89875,-990.351250000007,1224.0987499999999,1233.25,1221.85,failure
ZEEL,2018-01-11,579.55,581.9,gainer,580.9,582.6426999999999,199591.69999999998,198252.4565,-996.2434999999823,577.9955,581.3,577.4,failure
TATAMOTORS,2018-01-11,432.6,433.9,gainer,435,436.30499999999995,199594.0,200700.3,600.2999999999884,432.825,436.4,434.7,success
HDFC,2018-01-11,1721.2,1729.9,gainer,1727.8,1732.9833999999998,198938.5,199293.091,596.0909999999858,1719.161,1733.5,1727.8,success
VEDL,2018-01-11,334.8,335.5,gainer,334.15,335.15244999999993,199958.0,198157.633,-995.7669999999925,332.47925,334.5,332.1,failure
BHARTIARTL,2018-01-11,506.3,507.55,gainer,506.3,507.8188999999999,199974.7,198484.78900000002,-997.4109999999928,503.7685,507.35,503.2,failure
BPCL,2018-01-11,493.5,495,gainer,491.7,493.17509999999993,199980.0,197653.566,-993.2339999999967,489.2415,492.9,488.75,failure
POWERGRID,2018-01-11,199.95,199.4,loser,200.25,199.64925,199998.2,200248.19775,602.5522500000079,201.25124999999997,200.25,199.6,success
TITAN,2018-01-11,915,916.85,gainer,910.25,912.98075,199873.30000000002,199029.80349999998,595.30349999998,905.69875,913.35,910.25,success
CIPLA,2018-01-11,617.05,619,gainer,614.45,616.29335,199937.0,197475.01325,-992.3367500000168,611.37775,615.4,611.15,failure
IBULHSGFIN,2018-01-11,1207,1204.5,loser,1204.5,1200.8865,199947.0,200946.73499999996,-999.7349999999569,1210.5224999999998,1212.15,1202.65,failure
UPL,2018-01-11,778.5,781.5,gainer,778,780.334,199282.5,198985.16999999998,595.1699999999837,774.11,781.7,775.05,success
TECHM,2018-01-11,542.7,544,gainer,545.8,547.4373999999999,199648.0,200909.52579999997,600.9257999999973,543.0709999999999,547.6,545.8,success
WIPRO,2018-01-11,326.4,324.8,loser,322.85,321.88145000000003,199752.0,197957.09175000002,595.6582499999786,324.46425,322.95,321.5,success
ULTRACEMCO,2018-01-11,4400.5,4420,gainer,4398,4411.1939999999995,198900.0,198503.72999999998,593.7299999999814,4376.01,4413.2,4381.6,success
BAJFINANCE,2018-01-11,1800,1795.05,loser,1786.8,1781.4396,199250.55,197739.79559999998,595.0044000000053,1795.7339999999997,1795,1781.3,success
ICICIBANK,2018-01-11,311.55,312.5,gainer,310.8,311.7324,200000.0,197917.44000000003,-994.5599999999686,309.24600000000004,311.1,309,failure
GAIL,2018-01-12,373.16,374.44,gainer,374.77,375.89430999999996,199950.96,200727.56153999997,600.381539999973,372.89615,376.2,374.77,success
HINDUNILVR,2018-01-12,1377.95,1381.65,gainer,1379.3,1383.4379,198957.6,199215.0576,595.8576000000176,1372.4035,1384.4,1379.3,success
SBIN,2018-01-12,302.15,303,gainer,303.65,304.56094999999993,199980.0,199406.95499999996,-1002.0450000000128,302.13174999999995,304.25,301.85,failure
DRREDDY,2018-01-12,2424.8,2433,gainer,2437,2444.3109999999997,199506.0,200433.50199999998,599.5019999999786,2424.815,2447,2437,success
COALINDIA,2018-01-12,308.15,308.95,gainer,309.45,310.37834999999995,199890.65,200814.79244999998,600.6424499999848,307.90274999999997,310.65,309.45,success
GRASIM,2018-01-12,1245,1248.6,gainer,1232.95,1236.6488499999998,199776.0,197863.81599999996,591.8159999999625,1226.7852500000001,1236.95,1232.85,success
SUNPHARMA,2018-01-12,587.45,590,gainer,589,590.7669999999999,199420.0,199679.24599999998,597.2459999999846,586.055,591,588.9,success
HEROMOTOCO,2018-01-12,3715.4,3725,gainer,3716.05,3727.1981499999997,197425.0,195965.89675,-984.7532500000088,3697.46975,3720.9,3695,failure
ZEEL,2018-01-12,580.9,583.9,gainer,582,583.746,199693.8,199641.13199999998,597.1319999999832,579.09,584.1,582,success
ITC,2018-01-12,269.95,270.5,gainer,270.5,271.31149999999997,199899.5,200499.19849999997,599.6984999999695,269.1475,271.35,270.5,success
